tdays,Angledeg
  6210.0 ,   696.42
  6220.0 ,   697.01
  6230.0 ,   697.30
  6240.0 ,   697.26
  6250.0 ,   696.90
  6260.0 ,   696.24
  6270.0 ,   695.32
  6280.0 ,   694.18
  6290.0 ,   692.91
  6300.0 ,   691.60
  6310.0 ,   690.34
  6320.0 ,   689.24
  6330.0 ,   688.35
  6340.0 ,   687.76
  6350.0 ,   687.48
  6360.0 ,   687.54
  6370.0 ,   687.93
  6380.0 ,   688.65
  6390.0 ,   689.66
  6400.0 ,   690.94
  6410.0 ,   692.46
  6420.0 ,   694.19
  6430.0 ,   696.10
  6440.0 ,   698.16
  6450.0 ,   700.34
  6460.0 ,   702.61
  6470.0 ,   704.95
  6480.0 ,   707.35
  6490.0 ,   709.76
  6500.0 ,   712.18
  6510.0 ,   714.58
  6520.0 ,   716.94
  6530.0 ,   719.24
  6540.0 ,   721.46
  6550.0 ,   723.58
  6560.0 ,   725.58
  6570.0 ,   727.42
  6580.0 ,   729.09
  6590.0 ,   730.56
  6600.0 ,   731.79
  6610.0 ,   732.78
  6620.0 ,   733.48
  6630.0 ,   733.87
  6640.0 ,   733.94
  6650.0 ,   733.68
  6660.0 ,   733.10
  6670.0 ,   732.23
  6680.0 ,   731.13
  6690.0 ,   729.86
  6700.0 ,   728.53
  6710.0 ,   727.22
  6720.0 ,   726.05
  6730.0 ,   725.09
  6740.0 ,   724.42
  6750.0 ,   724.07
  6760.0 ,   724.07
  6770.0 ,   724.41
  6780.0 ,   725.08
  6790.0 ,   726.06
  6800.0 ,   727.31
  6810.0 ,   728.81
  6820.0 ,   730.52
  6830.0 ,   732.41
  6840.0 ,   734.46
  6850.0 ,   736.62
  6860.0 ,   738.87
  6870.0 ,   741.20
  6880.0 ,   743.58
  6890.0 ,   745.98
  6900.0 ,   748.39
  6910.0 ,   750.78
  6920.0 ,   753.14
  6930.0 ,   755.44
  6940.0 ,   757.67
  6950.0 ,   759.81
  6960.0 ,   761.83
  6970.0 ,   763.71
  6980.0 ,   765.43
  6990.0 ,   766.95
  7000.0 ,   768.26
  7010.0 ,   769.31
  7020.0 ,   770.09
  7030.0 ,   770.57
  7040.0 ,   770.72
  7050.0 ,   770.54
  7060.0 ,   770.03
  7070.0 ,   769.22
  7080.0 ,   768.14
  7090.0 ,   766.89
  7100.0 ,   765.54
  7110.0 ,   764.20
  7120.0 ,   762.98
  7130.0 ,   761.96
  7140.0 ,   761.22
  7150.0 ,   760.80
  7160.0 ,   760.73
  7170.0 ,   761.00
  7180.0 ,   761.60
  7190.0 ,   762.51
  7200.0 ,   763.69
  7210.0 ,   765.12
  7220.0 ,   766.76
  7230.0 ,   768.58
  7240.0 ,   770.55
  7250.0 ,   772.64
  7260.0 ,   774.83
  7270.0 ,   777.09
  7280.0 ,   779.40
  7290.0 ,   781.74
  7300.0 ,   784.09
  7310.0 ,   786.43
  7320.0 ,   788.74
  7330.0 ,   791.01
  7340.0 ,   793.20
  7350.0 ,   795.31
  7360.0 ,   797.32
  7370.0 ,   799.18
  7380.0 ,   800.89
  7390.0 ,   802.42
  7400.0 ,   803.73
  7410.0 ,   804.79
  7420.0 ,   805.58
  7430.0 ,   806.07
  7440.0 ,   806.24
  7450.0 ,   806.07
  7460.0 ,   805.57
  7470.0 ,   804.77
  7480.0 ,   803.70
  7490.0 ,   802.45
  7500.0 ,   801.10
